MAPE,caule_dx_frac_w,dup_dist_frac_h,grupo_dist_cap_h,idx,imagem,predicoes,stem_frag_w_frac,stem_narrow_w_frac
15.915750915750914,0.008,0.035,0.07,235,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0235.png,"[13, 9, 4, 13, 11, 16, 12, 17, 16, 4]",0.04,0.04
15.915750915750914,0.008,0.05,0.07,238,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0238.png,"[13, 9, 4, 13, 11, 16, 12, 17, 16, 4]",0.04,0.04
16.157564657564656,0.008,0.015,0.085,110,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0110.png,"[14, 9, 4, 13, 12, 17, 10, 18, 15, 4]",0.026,0.03
16.157564657564656,0.008,0.015,0.085,122,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0122.png,"[14, 9, 4, 13, 12, 17, 10, 18, 15, 4]",0.032,0.03
16.184981684981686,0.008,0.025,0.1,150,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0150.png,"[13, 10, 4, 14, 11, 16, 12, 19, 16, 4]",0.018,0.035
16.184981684981686,0.008,0.025,0.1,198,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0198.png,"[13, 10, 4, 14, 11, 16, 12, 19, 16, 4]",0.018,0.04
16.539127539127538,0.008,0.025,0.1,54,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0054.png,"[13, 11, 4, 15, 12, 16, 12, 19, 17, 4]",0.018,0.025
16.824841824841823,0.008,0.035,0.07,139,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0139.png,"[13, 9, 4, 13, 12, 16, 12, 17, 16, 4]",0.04,0.03
16.824841824841823,0.008,0.05,0.07,142,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0142.png,"[13, 9, 4, 13, 12, 16, 12, 17, 16, 4]",0.04,0.03
16.85164835164835,0.008,0.015,0.1,147,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0147.png,"[13, 10, 4, 14, 11, 17, 12, 19, 16, 4]",0.018,0.035
16.85164835164835,0.008,0.015,0.1,195,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0195.png,"[13, 10, 4, 14, 11, 17, 12, 19, 16, 4]",0.018,0.04
17.01831501831502,0.008,0.025,0.085,149,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0149.png,"[14, 10, 4, 14, 11, 16, 12, 19, 16, 4]",0.018,0.035
17.01831501831502,0.008,0.025,0.085,197,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0197.png,"[14, 10, 4, 14, 11, 16, 12, 19, 16, 4]",0.018,0.04
17.094072594072593,0.008,0.035,0.07,31,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0031.png,"[13, 10, 4, 14, 12, 16, 12, 19, 16, 4]",0.032,0.02
17.094072594072593,0.008,0.05,0.07,34,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0034.png,"[13, 10, 4, 14, 12, 16, 12, 19, 16, 4]",0.032,0.02
17.094072594072593,0.008,0.035,0.07,79,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0079.png,"[13, 10, 4, 14, 12, 16, 12, 19, 16, 4]",0.032,0.025
17.094072594072593,0.008,0.05,0.07,82,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0082.png,"[13, 10, 4, 14, 12, 16, 12, 19, 16, 4]",0.032,0.025
17.094072594072593,0.008,0.025,0.1,102,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0102.png,"[13, 10, 4, 14, 12, 16, 12, 19, 16, 4]",0.018,0.03
17.205794205794206,0.008,0.015,0.1,3,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0003.png,"[13, 11, 4, 15, 12, 17, 12, 19, 17, 4]",0.018,0.02
17.205794205794206,0.008,0.025,0.1,6,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0006.png,"[13, 11, 4, 15, 12, 17, 12, 19, 17, 4]",0.018,0.02
17.205794205794206,0.008,0.015,0.1,51,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0051.png,"[13, 11, 4, 15, 12, 17, 12, 19, 17, 4]",0.018,0.025
17.372460872460874,0.008,0.025,0.085,53,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0053.png,"[14, 11, 4, 15, 12, 16, 12, 19, 17, 4]",0.018,0.025
17.454212454212453,0.008,0.035,0.07,163,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0163.png,"[13, 9, 4, 13, 11, 16, 12, 19, 16, 4]",0.026,0.035
17.454212454212453,0.008,0.05,0.07,166,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0166.png,"[13, 9, 4, 13, 11, 16, 12, 19, 16, 4]",0.026,0.035
17.454212454212453,0.008,0.035,0.07,175,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0175.png,"[13, 9, 4, 13, 11, 16, 12, 19, 16, 4]",0.032,0.035
17.454212454212453,0.008,0.05,0.07,178,D:/Visao/Projeto1/Guido/grid_folhas_probe\probe_0178.png,"[13, 9, 4, 13, 11, 16, 12, 19, 16, 4]",0.032,0.035
